density	 t_tilde	 bins	 Energy	 EnVariance	 VarianceofTotE	 VarianceOfV 
1	0.06	12	0.00359761	0.000137776	0.408434	0.0358647
1	0.06	13	0.003668	0.000144043	0.407684	0.0368535
1	0.06	14	0.00369587	0.000136423	0.406851	0.0348294
1	0.06	15	0.00373109	0.000131797	0.404037	0.0332597
1	0.06	16	0.00373823	0.000123753	0.402476	0.0312473
1	0.06	17	0.00373814	0.000116473	0.405362	0.0296636
1	0.06	18	0.00381124	0.000130944	0.405134	0.0332294
1	0.06	19	0.00378448	0.000126757	0.404744	0.0321123
1	0.06	20	0.0037287	0.000132121	0.405065	0.0329719
1	0.06	21	0.00373251	0.000125884	0.403801	0.0314431
1	0.06	22	0.00371912	0.000120873	0.401505	0.0305221
1	0.06	23	0.0037255	0.000115786	0.398539	0.0293905
1	0.06	24	0.00375488	0.000114628	0.398911	0.0292325
1	0.06	25	0.00376953	0.000110975	0.401441	0.0288397
1	0.06	26	0.00382283	0.00011882	0.400234	0.0303759
1	0.06	27	0.00385801	0.000119514	0.400545	0.0307342
1	0.06	28	0.00381547	0.000122581	0.402311	0.030798
1	0.06	29	0.00381451	0.000118358	0.40248	0.0297328
1	0.06	30	0.00377975	0.000119408	0.402124	0.0299455
1	0.06	31	0.00374609	0.000120206	0.403036	0.029765
1	0.06	32	0.00375437	0.000116734	0.401166	0.0289256
1	0.06	33	0.00377257	0.000114606	0.400509	0.0283769
1	0.06	34	0.00377084	0.000111248	0.400787	0.0275377
1	0.06	35	0.00377324	0.000108096	0.40095	0.0267704
1	0.06	36	0.00376627	0.000105318	0.399755	0.0261873
1	0.06	37	0.00374531	0.000104536	0.400282	0.0258213
1	0.06	38	0.0037494	0.000101865	0.400608	0.0251916
1	0.06	39	0.00375752	9.95765e-05	0.402566	0.0249521
1	0.06	40	0.00377596	9.87801e-05	0.402091	0.0247236
1	0.06	41	0.00380519	0.000100602	0.404599	0.0261643
1	0.06	42	0.00380626	9.8212e-05	0.405407	0.0255781
1	0.06	43	0.00379205	9.69507e-05	0.405247	0.0252046
1	0.06	44	0.00379717	9.48823e-05	0.405309	0.024683
1	0.06	45	0.00379813	9.27787e-05	0.406728	0.0242297
1	0.06	46	0.00380361	9.09232e-05	0.4078	0.0238601
1	0.06	47	0.00378346	9.11947e-05	0.408909	0.0236447
1	0.06	48	0.00377353	8.98337e-05	0.408953	0.0232466
1	0.06	49	0.00377322	8.80009e-05	0.409898	0.0228052
1	0.06	50	0.00377549	8.62702e-05	0.409534	0.0223595
1	0.06	51	0.0037877	8.54372e-05	0.409452	0.0221486
1	0.06	52	0.00379152	8.38796e-05	0.409586	0.0217598
1	0.06	53	0.00380515	8.33972e-05	0.40858	0.0215442
1	0.06	54	0.00381873	8.29516e-05	0.408349	0.0214151
1	0.06	55	0.00382172	8.14972e-05	0.409494	0.0211445
1	0.06	56	0.00382468	8.00958e-05	0.41021	0.0208354
1	0.06	57	0.00383871	7.99086e-05	0.409274	0.0206906
1	0.06	58	0.00383393	7.86737e-05	0.40927	0.0203567
1	0.06	59	0.00381186	8.03738e-05	0.410093	0.020513
1	0.06	60	0.00381234	7.90357e-05	0.409737	0.0201767
1	0.06	61	0.00378979	8.08938e-05	0.410769	0.0203322
1	0.06	62	0.00378999	7.95893e-05	0.410768	0.0200049
1	0.06	63	0.00379345	7.84013e-05	0.410396	0.0197058
1	0.06	64	0.00377774	7.87352e-05	0.410781	0.0196732
1	0.06	65	0.00376124	7.92336e-05	0.410485	0.0198099
1	0.06	66	0.00375842	7.80832e-05	0.409781	0.0195636
1	0.06	67	0.00375838	7.69177e-05	0.409733	0.0192716
1	0.06	68	0.0037576	7.57906e-05	0.409796	0.0189868
1	0.06	69	0.00376979	7.56663e-05	0.4096	0.01895
1	0.06	70	0.00376706	7.46347e-05	0.408981	0.0187263
1	0.06	71	0.0037714	7.37097e-05	0.408652	0.0184909
1	0.06	72	0.00378045	7.32388e-05	0.408882	0.0184206
1	0.06	73	0.0037935	7.33889e-05	0.408814	0.0184703
1	0.06	74	0.0037885	7.25668e-05	0.408736	0.018256
1	0.06	75	0.00379228	7.16974e-05	0.409355	0.0180974
1	0.06	76	0.00381579	7.45092e-05	0.410431	0.0192186
1	0.06	77	0.00381408	7.35612e-05	0.410724	0.0189677
1	0.06	78	0.00381348	7.26206e-05	0.410572	0.018726
1	0.06	79	0.00381111	7.17398e-05	0.41201	0.0185557
1	0.06	80	0.00380617	7.10129e-05	0.412204	0.0183428
1	0.06	81	0.0038084	7.01711e-05	0.411691	0.0181287
1	0.06	82	0.00381217	6.94166e-05	0.411303	0.0179292
1	0.06	83	0.00382168	6.92286e-05	0.411337	0.0178963
1	0.06	84	0.00382204	6.84054e-05	0.410973	0.0176897
1	0.06	85	0.00382249	6.76021e-05	0.4109	0.0174827
1	0.06	86	0.00381499	6.72307e-05	0.410784	0.0173763
1	0.06	87	0.00382861	6.78235e-05	0.411185	0.0176214
1	0.06	88	0.00382553	6.71226e-05	0.41109	0.0174358
1	0.06	89	0.00381142	6.7835e-05	0.410855	0.0176116
1	0.06	90	0.00381848	6.74472e-05	0.410177	0.0174794
1	0.06	91	0.00382357	6.68984e-05	0.410424	0.0173658
1	0.06	92	0.00382109	6.62172e-05	0.409814	0.0172245
1	0.06	93	0.00382205	6.55122e-05	0.410196	0.0170563
1	0.06	94	0.0038058	6.6801e-05	0.409696	0.0174429
1	0.06	95	0.00381101	6.63009e-05	0.409352	0.0173011
1	0.06	96	0.00381372	6.56657e-05	0.40969	0.0171589
1	0.06	97	0.00380964	6.51152e-05	0.409583	0.0170103
1	0.06	98	0.00381639	6.47994e-05	0.409212	0.0169071
1	0.06	99	0.00381398	6.41897e-05	0.408925	0.0167566
1	0.06	100	0.00381019	6.36597e-05	0.408866	0.0166113
1	0.06	101	0.00380433	6.32988e-05	0.408243	0.0165736
1	0.06	102	0.00379996	6.28285e-05	0.40813	0.0164456
1	0.06	103	0.00381182	6.33271e-05	0.408115	0.0165719
1	0.06	104	0.00380923	6.27708e-05	0.407858	0.0164332
1	0.06	105	0.00381293	6.22817e-05	0.407779	0.0163063
1	0.06	106	0.00381739	6.18539e-05	0.408558	0.0162857
1	0.06	107	0.00380861	6.18966e-05	0.40902	0.016217
1	0.06	108	0.00380932	6.13276e-05	0.409232	0.0160741
1	0.06	109	0.00380395	6.09995e-05	0.409408	0.0159597
1	0.06	110	0.00380251	6.0462e-05	0.408986	0.0158355
1	0.06	111	0.00380667	6.00602e-05	0.408372	0.0157194
1	0.06	112	0.00381414	5.99865e-05	0.408776	0.0157593
1	0.06	113	0.00380176	6.07199e-05	0.4092	0.0158289
1	0.06	114	0.00379871	6.02639e-05	0.409431	0.0156949
1	0.06	115	0.00379952	5.97454e-05	0.409702	0.0155692
1	0.06	116	0.00379713	5.92783e-05	0.410241	0.0154399
1	0.06	117	0.00378884	5.93481e-05	0.410556	0.0153952
1	0.06	118	0.00379276	5.89742e-05	0.410644	0.0153089
1	0.06	119	0.00379452	5.85051e-05	0.410052	0.0151956
1	0.06	120	0.00378711	5.84852e-05	0.409995	0.015173
1	0.06	121	0.00377725	5.88277e-05	0.410389	0.0151743
1	0.06	122	0.00378696	5.91409e-05	0.41015	0.0152258
1	0.06	123	0.00378578	5.86717e-05	0.410172	0.0151022
1	0.06	124	0.00379167	5.84936e-05	0.410568	0.015109
1	0.06	125	0.00378533	5.83682e-05	0.411021	0.0150256
1	0.06	126	0.00379251	5.83441e-05	0.411323	0.0150654
1	0.06	127	0.00379044	5.79214e-05	0.410751	0.0149912
1	0.06	128	0.00378803	5.75189e-05	0.410257	0.014916
1	0.06	129	0.00379092	5.71454e-05	0.410149	0.0148187
1	0.06	130	0.00379496	5.68485e-05	0.41023	0.014752
1	0.06	131	0.00379795	5.64934e-05	0.409797	0.014655
1	0.06	132	0.0037964	5.60868e-05	0.409626	0.0145525
1	0.06	133	0.00379558	5.56711e-05	0.409441	0.0144477
1	0.06	134	0.00378925	5.5614e-05	0.409418	0.0144164
1	0.06	135	0.00378806	5.52148e-05	0.409524	0.0143092
1	0.06	136	0.00378526	5.48798e-05	0.409395	0.014223
1	0.06	137	0.00378211	5.45696e-05	0.409172	0.0141501
1	0.06	138	0.0037844	5.42224e-05	0.409355	0.0140723
1	0.06	139	0.00378759	5.39257e-05	0.409028	0.0139886
1	0.06	140	0.00378393	5.36641e-05	0.409088	0.0139083
1	0.06	141	0.00378435	5.32851e-05	0.409675	0.0138387
1	0.06	142	0.00378516	5.29159e-05	0.409569	0.0137434
1	0.06	143	0.00379224	5.30172e-05	0.410053	0.0138461
1	0.06	144	0.00379492	5.27171e-05	0.410355	0.0137909
1	0.06	145	0.00379882	5.24972e-05	0.410506	0.0137482
1	0.06	146	0.00379666	5.21818e-05	0.411116	0.013664
1	0.06	147	0.00379696	5.18276e-05	0.411023	0.0135719
1	0.06	148	0.00379814	5.14908e-05	0.41132	0.0134975
1	0.06	149	0.00379572	5.12017e-05	0.411359	0.0134147
1	0.06	150	0.00378931	5.1261e-05	0.411612	0.0133853
1	0.06	151	0.00379236	5.10122e-05	0.411156	0.0133135
1	0.06	152	0.00378615	5.1053e-05	0.411631	0.0132685
1	0.06	153	0.00379455	5.14064e-05	0.411349	0.0133229
1	0.06	154	0.0037936	5.10815e-05	0.411166	0.0132425
1	0.06	155	0.00379233	5.07676e-05	0.411713	0.0131679
1	0.06	156	0.00379191	5.04439e-05	0.411181	0.0131079
1	0.06	157	0.00379168	5.01231e-05	0.411091	0.0130251
1	0.06	158	0.00378365	5.04442e-05	0.411157	0.013072
1	0.06	159	0.00379042	5.05791e-05	0.410841	0.0130771
1	0.06	160	0.00379682	5.06659e-05	0.410967	0.0131182
