density	 t_tilde	 bins	 Energy	 EnVariance	 VarianceofTotE	 VarianceOfV 
0.04	0.02	37	0.0001668	2.77081e-05	0.540272	0.0105762
0.04	0.02	38	0.000164417	2.70813e-05	0.540253	0.0102817
0.04	0.02	39	0.000160867	2.66185e-05	0.541617	0.0100731
0.04	0.02	40	0.000164916	2.62592e-05	0.540831	0.00989657
0.04	0.02	41	0.000166425	2.5662e-05	0.540998	0.00967639
0.04	0.02	42	0.000169137	2.51939e-05	0.539092	0.00966459
0.04	0.02	43	0.000169503	2.46106e-05	0.539459	0.00945276
0.04	0.02	44	0.000167354	2.41449e-05	0.541405	0.00942943
0.04	0.02	45	0.000167036	2.36105e-05	0.540802	0.00924168
0.04	0.02	46	0.000166211	2.31116e-05	0.541081	0.00903789
0.04	0.02	47	0.00016783	2.26766e-05	0.54187	0.00891471
0.04	0.02	48	0.000168869	2.22279e-05	0.542381	0.00876127
0.04	0.02	49	0.000167652	2.18075e-05	0.542231	0.00857815
0.04	0.02	50	0.000170992	2.16255e-05	0.540178	0.00868088
0.04	0.02	51	0.000169778	2.12355e-05	0.540467	0.00850628
0.04	0.02	52	0.000165341	2.12856e-05	0.542204	0.00848373
0.04	0.02	53	0.000167887	2.10358e-05	0.541095	0.00841583
0.04	0.02	54	0.000166547	2.06889e-05	0.54074	0.00826583
0.04	0.02	55	0.000166301	2.03142e-05	0.540399	0.00812283
0.04	0.02	56	0.000167034	1.99647e-05	0.539493	0.00803788
0.04	0.02	57	0.000169548	1.97721e-05	0.538646	0.00796007
0.04	0.02	58	0.000169824	1.94331e-05	0.537852	0.00786972
0.04	0.02	59	0.000170245	1.91083e-05	0.537284	0.00776168
0.04	0.02	60	0.000173657	1.90919e-05	0.537107	0.00767596
0.04	0.02	61	0.000173559	1.87792e-05	0.537416	0.00755655
0.04	0.02	62	0.000173442	1.84767e-05	0.537803	0.00744526
0.04	0.02	63	0.000172862	1.81925e-05	0.538583	0.00736764
0.04	0.02	64	0.000172046	1.79265e-05	0.539389	0.00729393
0.04	0.02	65	0.000171679	1.76545e-05	0.539443	0.00717961
0.04	0.02	66	0.0001762	1.79566e-05	0.538197	0.00721201
0.04	0.02	67	0.000176252	1.76886e-05	0.538481	0.00711152
0.04	0.02	68	0.000176153	1.74288e-05	0.538614	0.00700765
0.04	0.02	69	0.000175161	1.72043e-05	0.539068	0.0069145
0.04	0.02	70	0.00017719	1.70778e-05	0.538608	0.00684563
0.04	0.02	71	0.000181133	1.72864e-05	0.537342	0.00689157
0.04	0.02	72	0.000180378	1.70628e-05	0.53685	0.00681788
0.04	0.02	73	0.000179649	1.68446e-05	0.537929	0.00681377
0.04	0.02	74	0.000179012	1.6629e-05	0.538383	0.00673341
0.04	0.02	75	0.000177861	1.64471e-05	0.538965	0.00666189
0.04	0.02	76	0.000175956	1.63406e-05	0.540124	0.00666481
0.04	0.02	77	0.000174423	1.62001e-05	0.539988	0.00657869
0.04	0.02	78	0.000173146	1.60427e-05	0.540809	0.00653914
0.04	0.02	79	0.000171851	1.58918e-05	0.541864	0.00653707
0.04	0.02	80	0.000173426	1.57709e-05	0.541697	0.00647
0.04	0.02	81	0.000170852	1.57848e-05	0.542504	0.00642613
0.04	0.02	82	0.00017083	1.55923e-05	0.542124	0.00636109
0.04	0.02	83	0.000172228	1.54669e-05	0.54126	0.00635209
0.04	0.02	84	0.000172126	1.52831e-05	0.541004	0.00628234
0.04	0.02	85	0.000169258	1.53702e-05	0.542261	0.00631689
0.04	0.02	86	0.000171101	1.53016e-05	0.541318	0.00632431
