density	 t_tilde	 bins	 Energy	 EnVariance	 VarianceofTotE	 VarianceOfV 
1	0.015	164	-0.000876305	1.42424e-05	0.0506742	0.00209003
1	0.015	165	-0.000875361	1.41874e-05	0.050576	0.00208005
1	0.015	166	-0.000876111	1.41217e-05	0.0506242	0.00206758
1	0.015	167	-0.000875581	1.40471e-05	0.0504166	0.00206518
1	0.015	168	-0.00087456	1.40005e-05	0.0502569	0.00205951
1	0.015	169	-0.000874161	1.39233e-05	0.0500031	0.00206159
1	0.015	170	-0.000870595	1.42909e-05	0.0502666	0.00204356
1	0.015	171	-0.000870566	1.42074e-05	0.0505534	0.00204825
1	0.015	172	-0.000869995	1.41362e-05	0.0509678	0.00206836
1	0.015	173	-0.000871394	1.41235e-05	0.0508572	0.00205479
1	0.015	174	-0.00087144	1.40425e-05	0.0508828	0.00204311
1	0.015	175	-0.000872884	1.40363e-05	0.0508418	0.00202865
1	0.015	176	-0.000873147	1.3959e-05	0.0507629	0.00201798
1	0.015	177	-0.000872828	1.38838e-05	0.0508959	0.0020098
1	0.015	178	-0.000870404	1.40157e-05	0.051093	0.00199701
1	0.015	179	-0.000871409	1.39734e-05	0.0510689	0.00198437
1	0.015	180	-0.000872839	1.39687e-05	0.051281	0.001984
1	0.015	181	-0.000872372	1.38993e-05	0.0511467	0.00197759
1	0.015	182	-0.000870967	1.38938e-05	0.0512092	0.00196545
1	0.015	183	-0.000871183	1.38195e-05	0.0510682	0.00195841
1	0.015	184	-0.000871499	1.3748e-05	0.0509887	0.00194858
1	0.015	185	-0.000871923	1.36803e-05	0.0508408	0.0019416
1	0.015	186	-0.000872046	1.36073e-05	0.0507564	0.00193249
1	0.015	187	-0.000872265	1.35363e-05	0.0505442	0.00193112
1	0.015	188	-0.000873683	1.35383e-05	0.0506981	0.00192624
1	0.015	189	-0.000871402	1.36575e-05	0.0508749	0.0019143
1	0.015	190	-0.000872842	1.36613e-05	0.0508207	0.00190145
1	0.015	191	-0.000872571	1.35925e-05	0.050785	0.00189195
1	0.015	192	-0.000872431	1.35224e-05	0.0506769	0.0018849
1	0.015	193	-0.000872551	1.34529e-05	0.0505434	0.00187878
1	0.015	194	-0.000872653	1.33839e-05	0.0504605	0.00187046
1	0.015	195	-0.000872496	1.33162e-05	0.0505326	0.00186192
1	0.015	196	-0.000872489	1.32483e-05	0.0503396	0.00186074
